ID,Region,Date,Weekday,Apartment,Beds,Review,Pic Quality,Price,Accept
438,3,254,3,1,2,4.663750052,0.581914526,294.5940707,0
439,5,201,6,0,1,4.736999852,0.967847588,296.3230904,1
440,4,365,2,1,1,4.306558249,0.767026405,246.2907161,1
441,6,240,3,1,3,4.886603058,0.644627845,366.8002124,1
442,5,249,5,1,1,4.957911433,0.851411022,347.6966156,0
443,3,220,4,1,1,4.448153122,0.795998469,316.0989288,0
444,1,331,3,0,1,4.977122094,0.930371878,371.4167614,0
445,1,138,6,1,1,4.877209365,0.739593761,421.6741902,0
446,3,133,1,1,1,3.778850213,0.638551626,166.8470777,1
447,7,3,4,1,1,4.039611297,0.524711482,269.530917,0
448,5,2,3,1,1,4.834503695,0.85272797,251.9245595,1
449,4,325,4,1,2,4.974346884,0.655650138,352.9404164,1
450,2,249,5,1,2,4.945036424,0.373267498,420.9763731,0
451,9,356,7,0,1,4.757939852,0.435271064,298.3123977,0
452,4,55,7,1,1,4.701348651,0.189795166,186.1938335,1
453,2,280,1,1,1,4.643465509,0.826047823,397.8417728,0
454,8,172,5,1,1,4.15429354,0.840111429,273.3986037,0
455,8,16,3,0,1,4.793255876,0.461137707,284.5618507,0
456,9,286,7,0,3,4.932522982,0.986911729,556.7623712,0
457,7,249,5,1,1,4.630303361,0.868223995,377.1191249,0
458,7,32,5,1,1,4.952397786,0.849829089,323.3948526,0
459,9,94,4,0,2,4.945735866,0.966651727,387.0679293,1
460,9,247,3,0,2,3,0.630183259,266.8063446,0
461,4,286,7,1,3,4.467767581,0.802812744,329.2275569,0
462,1,241,4,1,1,4.831363774,0.471164352,386.4661077,0
463,8,121,3,0,1,4.377445066,0.97999639,360.2496486,0
464,10,303,3,1,1,3.448236261,0.908630469,188.6440128,1
465,9,253,2,1,2,4.134038987,0.783607013,220.0368102,0
466,10,157,4,1,1,4.79688007,0.401519053,271.0937084,0
467,4,7,1,1,1,4.454845245,0.858720733,240.7787544,0
468,10,55,7,0,2,4.087915093,0.881434268,370.7720833,0
469,3,38,4,1,1,4.79938466,0.872230529,263.4376318,0
470,9,188,7,1,1,4.190710689,0.673436203,244.7754342,0
471,6,151,5,0,1,4.521505542,0.462060162,294.0016761,0
472,4,348,6,1,1,4.825987654,0.949739731,385.8076873,0
473,1,360,4,1,1,3.490050202,0.941442361,308.9860924,1
474,10,122,4,1,1,4.683432877,0.838351543,383.6494784,0
475,9,46,5,1,1,4.812531659,0.991084547,357.5280892,0
476,8,336,1,1,1,4.880706527,0.600268471,194.7738787,1
477,3,202,7,1,1,4.660987286,0.696014455,251.9125994,1
478,9,343,1,1,1,3.861236423,0.572632076,211.7273031,0
479,3,188,7,1,1,4.975892253,0.754519634,330.8640879,0
480,9,89,6,1,3,4.514473,0.53324276,401.9377405,0
481,4,120,2,1,2,3.862935814,0.926378014,230.1078408,1
482,6,97,7,1,1,4.868443594,0.862702824,270.1661193,0
483,1,157,4,1,1,4.907901732,0.78670904,309.731347,1
484,5,80,4,1,1,4.714372809,0.946264781,442.500479,0
485,10,2,3,1,1,4.272367911,0.859167115,179.5107753,0
486,1,142,3,0,1,4.966520956,0.657934833,313.5279037,0
487,3,232,2,0,2,4.971438618,0.880555488,384.7084011,0
488,3,255,4,1,1,4.966212464,0.991612757,404.7180196,0
489,9,229,6,1,1,3.342991292,0.705143004,163.7767662,0
490,10,1,2,0,2,4.998188805,0.772561891,324.6015396,0
491,2,57,2,1,1,4.613796694,0.989947106,138.6948226,0
492,7,233,3,0,1,4.374746085,0.876582247,298.8481737,0
493,6,252,1,0,1,4.946258749,0.826340872,315.8435595,0
494,4,169,2,1,2,3.673986257,0.842907092,241.8989643,0
495,10,30,3,0,2,4.978282588,0.91398445,249.1525932,1
496,2,241,4,1,1,3.472980538,0.365861779,241.6455611,0
497,1,96,6,0,3,4.38501635,0.99049073,419.441541,1
498,7,315,1,1,1,4.471966705,0.99886525,280.2915811,0
499,7,313,6,1,2,4.980257932,0.850314711,400.4139566,0
500,2,132,7,0,1,4.57078927,0.500929459,226.2469915,0
501,3,30,3,1,1,4.8357396,0.362479034,220.1144525,0
502,1,320,6,1,1,4.617077915,0.971695382,417.604503,0
503,6,56,1,0,2,4.904910155,0.827766294,329.5471693,1
504,5,99,2,0,1,4.720474713,0.838036976,178.7262573,1
505,7,109,5,1,1,4.894329511,0.538589929,260.1317222,0
506,1,309,2,1,1,4.828296651,0.83037756,224.5101114,0
507,2,98,1,1,2,4.871469322,0.739883946,329.2289023,1
508,8,212,3,1,2,4.834677046,0.417894646,279.5469675,1
509,6,110,6,1,1,4.78977972,0.811462469,358.869148,0
510,9,92,2,0,2,4.895169161,0.920600765,359.802231,0
511,9,166,6,1,2,4.539899177,0.962484254,425.1726755,0
512,2,61,6,1,3,3.632705451,0.867390761,338.8627508,0
513,5,68,6,1,1,4.709121655,0.998157458,296.5754651,1
514,1,146,7,1,1,3,0.805153767,200.4688193,0
515,6,290,4,1,2,4.747828701,0.630342301,329.1355147,1
516,3,80,4,1,2,4.598505144,0.881774587,349.2660637,0
517,10,112,1,1,1,4.354531498,0.762309452,356.8279772,0
518,2,247,3,1,1,3,0.983964877,199.2030132,0
519,5,193,5,1,2,4.889509593,0.894150265,340.1077306,0
520,6,192,4,1,1,4.994109378,0.653063076,301.0187559,1
521,8,305,5,1,3,4.920556349,0.844594311,495.4001277,0
522,1,364,1,1,2,3.972069754,0.57646775,331.6814027,0
523,3,306,6,1,1,4.927824787,0.48272283,301.5316972,1
524,5,110,6,1,1,4.118227066,0.574692301,366.5988973,0
525,2,275,3,1,1,3.368411419,0.878580865,80,0
526,3,223,7,1,1,4.830744581,0.92964005,271.8642087,0
527,4,150,4,1,1,4.068501692,0.883830476,368.1498449,0
528,9,336,1,1,2,4.542045112,0.901446484,410.6394833,0
529,3,286,7,1,1,4.591418137,0.991032229,306.1395543,0
530,4,309,2,1,1,4.720577038,0.983694435,212.2665638,1
531,1,315,1,1,2,4.945063425,0.965557126,461.3096512,0
532,6,304,4,1,1,4.336725624,0.734815452,298.1859288,0
533,8,189,1,1,2,4.999834662,0.968021895,340.4668039,1
534,7,289,3,1,1,4.812116601,0.891011544,277.1661691,0
535,3,64,2,0,1,4.918432206,0.785333345,307.870813,0
536,5,37,3,1,2,4.841498094,0.758142157,393.8954299,0
537,9,316,2,0,1,3.505646437,0.170757991,120.1354793,0
538,6,327,6,1,3,3,0.755610346,304.809433,1
539,3,106,2,1,1,4.244593116,0.486473199,183.9927226,0
540,10,243,6,1,2,4.390230129,0.999610782,318.6783906,1
541,10,246,2,0,1,4.824324962,0.644303149,118.8673946,0
542,3,56,1,1,2,4.878407877,0.956980756,454.9521961,0
543,10,196,1,0,1,4.941548368,0.729865785,322.0283068,0
544,1,21,1,1,1,3.712057516,0.893750126,158.5699857,1
545,8,329,1,1,1,4.277624941,0.625491097,310.0101714,0
546,6,350,1,1,1,4.56276033,0.174153432,271.5949142,1
547,8,169,2,1,3,4.968887585,0.927678398,430.22101,0
548,3,35,1,1,2,4.674785448,0.693232051,386.8517777,0
549,9,159,6,1,1,4.316761563,0.820769885,309.2815214,0
550,4,280,1,0,1,4.883445353,0.661058838,267.6842487,1
551,7,187,6,1,1,4.659500125,0.786165474,338.4674274,0
552,1,42,1,0,1,4.577358289,0.407195345,278.4355303,1
553,7,253,2,1,1,4.247780583,0.999664767,235.1833903,0
554,4,106,2,1,1,4.5259956,0.616446134,239.8438129,0
555,3,268,3,1,2,4.906842101,0.512067782,360.7719745,0
556,6,273,1,1,2,4.885931105,0.952534669,435.6148413,0
557,8,271,6,1,1,4.91898157,0.987993909,332.9808992,1
558,6,172,5,0,2,4.649622542,0.411460295,453.08372,0
559,2,22,2,1,1,4.115400912,0.974330092,261.7514381,0
560,7,154,1,1,2,4.172995312,0.809390901,430.4363671,0
561,4,142,3,1,2,4.496771112,0.931391961,285.0789602,1
562,10,274,2,1,1,4.757438663,0.826209722,247.4988134,0
563,10,205,3,1,1,4.778629129,0.980414062,276.9300054,0
564,3,69,7,1,2,4.620576711,0.922055954,394.1298293,0
565,10,66,4,0,1,4.237636928,0.668973928,258.4284825,1
566,4,304,4,1,2,3,0.601548171,305.1958921,0
567,1,260,2,1,3,4.985508621,0.593826441,307.873943,1
568,1,86,3,1,1,4.963876637,0.992264206,237.0926985,0
569,6,315,1,0,2,4.804416686,0.550702554,387.7208727,1
570,2,342,7,1,2,4.647601877,0.865802028,322.491454,1
571,3,283,4,0,2,4.88874054,0.750143154,416.439854,0
572,4,257,6,0,1,4.738796091,0.747015635,429.1483073,0
573,7,203,1,1,2,4.196099361,0.784367718,392.4734841,0
574,9,45,4,1,1,4.777623323,0.915782147,238.5232342,0
575,6,244,7,1,1,4.370942484,0.55199448,297.9848243,0
576,9,8,2,1,2,4.705210414,0.745647948,310.5939436,0
577,2,261,3,0,2,4.683386485,0.693837246,317.0399575,0
578,9,200,5,1,1,4.779782945,0.517446839,369.018666,0
579,4,129,4,1,2,4.848620941,0.998673942,556.5808111,0
580,2,115,4,1,4,4.354616273,0.658901852,407.9358565,1
581,2,263,5,1,2,4.911364155,0.82412071,414.5675727,1
582,1,123,5,1,1,4.425210151,0.614743801,265.6666639,0
583,7,257,6,1,2,4.580110645,0.71212703,350.9656312,0
584,3,122,4,1,1,3.885730403,0.364400726,277.2542647,0
585,10,81,5,1,1,4.924284477,0.846040242,240.7267027,1
586,2,9,3,1,1,4.818970443,0.568304082,125.4546094,1
587,1,354,5,1,1,4.704084807,0.794515165,194.6846089,0
588,1,260,2,1,1,4.655661338,0.417373681,133.8015961,1
589,7,47,6,1,2,4.343528478,0.632130791,435.3762555,0
590,3,363,7,1,2,4.242938595,0.865710558,307.9495835,0
591,8,20,7,1,2,4.991323984,0.997567262,454.3673956,0
592,4,125,7,1,2,4.861410115,0.923580554,401.3671294,1
593,1,19,6,1,1,4.949820708,0.653867324,391.8151316,0
594,6,143,4,1,1,4.121258146,0.593914367,322.626956,0
595,4,132,7,1,3,4.584505461,0.191393432,424.3512731,0
596,9,289,3,1,1,4.317170196,0.214524617,217.9467161,1
597,7,313,6,1,1,3.881370286,0.891021318,277.0025356,1
598,1,45,4,1,1,4.280742664,0.841239429,307.507567,0
599,4,72,3,1,2,4.521803871,0.937080503,450.5194251,0
600,3,29,2,0,1,4.977804877,0.951815275,277.5638512,0
601,10,288,2,1,3,4.231207634,0.981217895,438.8273923,0
602,4,2,3,1,1,4.33061018,0.899481451,305.7138569,0
603,7,189,1,0,1,4.679713181,0.354937706,315.270346,0
604,7,89,6,1,2,4.701459437,0.814981163,364.6958994,0
605,8,103,6,0,1,4.882024588,0.785138417,406.5477114,0
606,1,173,6,1,1,3.919151532,0.819689857,351.0108645,0
607,8,114,3,1,1,3.937094017,0.876167287,199.19806,0
608,3,202,7,0,1,4.337339673,0.98556818,329.5406793,0
609,10,157,4,1,2,4.936528239,0.583361732,379.710877,0
610,1,244,7,1,1,3.229704366,0.855379032,144.7944217,0
611,2,15,2,1,2,3.947622632,0.559919984,114.831563,0
612,9,28,1,1,1,4.874669837,0.69226931,229.9139206,0
613,6,28,1,0,1,3.647948964,0.795865161,212.9532498,1
614,1,137,5,0,1,4.775111065,0.934631144,247.5540708,0
615,4,228,5,1,2,4.638552939,0.945311556,552.9302329,0
616,9,243,6,1,1,4.54139464,0.777899274,235.2431996,1
617,2,26,6,1,1,4.750744961,0.96660709,234.3750583,1
618,2,163,3,1,2,4.016303955,0.642918493,349.1940981,0
619,5,176,2,1,2,4.878077893,0.760990568,267.7010232,0
620,5,192,4,1,2,4.201703322,0.855750309,432.8599577,0
621,9,71,2,1,1,4.851445023,0.818429149,289.4668708,0
622,5,111,7,1,1,4.491785278,0.968089511,364.2888252,0
623,4,286,7,1,1,4.589701927,0.733925663,227.5038515,1
624,3,189,1,1,1,4.622060374,0.342931,291.2492827,0
625,10,335,7,1,3,3,0.683310478,222.4660341,0
626,9,46,5,1,1,4.026259034,0.994585685,199.7809478,1
627,9,264,6,0,2,4.521875218,0.89577747,376.2767248,0
628,6,217,1,1,1,3.728267611,0.595526028,189.7680595,1
629,1,90,7,1,1,4.290060165,0.924721517,336.9489604,0
630,3,12,6,1,2,4.836265407,0.976852667,315.2415679,1
631,10,51,3,1,1,4.04527907,0.709630753,209.2948052,0
632,3,362,6,1,1,4.342172939,0.9959218,207.6899416,0
633,10,7,1,1,1,4.975324963,0.636455349,385.6716833,0
634,10,105,1,1,2,4.352632287,0.659983759,301.3694273,0
635,7,5,6,1,1,4.989617997,0.951961319,450.3400594,0
636,4,156,3,1,1,4.606501832,0.591723701,207.9464895,0
637,3,23,3,1,2,4.006796378,0.88149717,157.5097315,1
638,4,254,3,1,2,4.719232021,0.936206621,382.417379,0
639,2,82,6,1,2,4.761837438,0.640761334,448.3558259,0
640,1,272,7,0,3,4.198371088,0.629656538,506.0702346,0
641,9,77,1,1,2,4.833469085,0.499892581,387.7417069,0
642,5,139,7,1,1,4.643311567,0.381182023,287.7545022,0
643,6,285,6,1,1,4.638580647,0.889391688,223.8063099,1
644,10,272,7,1,2,4.692615925,0.962752058,398.6768383,0
645,5,265,7,1,1,4.573001104,0.934049337,236.0295701,1
646,7,183,2,1,1,4.457462996,0.830291859,347.5679798,0
647,4,90,7,1,2,4.076162697,0.886061897,356.7917872,0
648,3,355,6,1,1,4.742162128,0.841030791,285.4974176,0
649,9,183,2,0,2,4.376903069,0.974427009,212.043307,1
650,6,137,5,1,1,4.825950042,0.521866599,389.7070806,0
651,1,141,2,1,1,4.702561434,0.649622178,206.4048547,1
652,4,169,2,1,2,4.969827351,0.820885387,434.4105332,0
653,6,56,1,1,1,4.687548894,0.983617641,237.793269,1
654,2,226,3,1,1,4.421106719,0.675976096,150.2284728,0
655,2,336,1,1,1,3.898391634,0.83889892,223.8257268,1
656,10,289,3,1,1,4.537743225,0.969571506,342.3614813,0
657,10,351,2,1,2,4.712367789,0.687806935,377.1175507,0
658,4,127,2,1,2,4.940249398,0.797565153,420.7326949,0
659,6,92,2,1,1,4.955067205,0.974316837,199.4537651,0
660,4,337,2,1,1,4.722031312,0.851422159,197.4400984,0
661,5,159,6,0,1,4.843085266,0.821479784,346.392272,0
662,7,159,6,1,1,4.934077081,0.363294326,260.107533,1
663,7,73,4,1,3,4.926012915,0.929079229,514.4759114,0
664,7,280,1,1,1,4.51971531,0.862786993,371.9277135,0
665,4,192,4,1,2,4.216679032,0.601419216,309.4830615,0
666,9,115,4,1,3,4.587439387,0.655487059,513.2265982,0
667,1,211,2,1,1,3.365076704,0.891009064,193.0442813,0
668,3,87,4,1,2,4.184828706,0.530203632,261.9351906,0
669,9,61,6,1,1,3.925282541,0.654074834,275.2888389,0
670,3,243,6,1,1,4.62753584,0.829372801,358.0186629,0
671,6,291,5,1,3,4.941141966,0.836349374,475.4935781,1
672,10,1,2,1,2,4.629218081,0.825794127,252.53821,1
673,6,270,5,1,2,4.657176831,0.744566633,435.1430285,0
674,2,208,6,1,3,4.360063397,0.885220261,541.6223639,0
675,5,330,2,0,1,4.196772698,0.912744237,181.283641,0
676,2,36,2,0,1,4.876744427,0.86872805,276.0805471,0
677,7,167,7,0,1,4.763275741,0.738834572,297.4741609,0
678,1,266,1,1,1,4.911414735,0.845435845,342.9738049,0
679,9,185,4,1,1,4.861149476,0.769483187,312.5521746,1
680,4,89,6,1,2,4.952579158,0.621285938,357.7436973,0
681,1,292,6,1,2,4.883083473,0.469086316,375.9483106,0
682,10,359,3,1,3,3.543474832,0.753790033,323.0630716,1
683,9,100,3,1,2,4.90081619,0.993134953,453.6563586,0
684,1,357,1,1,1,4.487595409,0.608890934,213.329347,1
685,2,208,6,1,1,4.460870325,0.77599569,204.582089,0
686,8,145,6,1,1,4.97376496,0.881596792,354.3407813,0
687,3,163,3,0,1,4.881198313,0.602948936,295.5968661,0
688,6,345,3,1,1,3.797761602,0.560794629,225.640838,0
689,4,174,7,1,1,4.571008947,0.605557605,305.0695439,0
690,6,24,4,1,2,4.051826575,0.741966168,311.7672348,1
691,3,13,7,1,1,4.708695987,0.705108061,341.7559574,0
692,10,334,6,1,1,3.52349119,0.949362113,128.7791319,1
693,10,58,3,1,1,4.83463613,0.498437052,141.1769145,1
694,1,25,5,1,3,4.915572841,0.619754737,477.1393519,0
695,8,278,6,0,1,4.968899308,0.884035074,390.7548441,0
696,4,353,4,0,3,4.800080753,0.942978814,418.772448,1
697,3,329,1,1,2,4.92426893,0.951797838,352.9308594,1
698,5,120,2,0,1,4.828922003,0.714272091,261.3413219,1
699,9,43,2,1,2,3.30729175,0.780789707,183.0435966,1
700,5,198,3,1,1,4.972779063,0.731386014,407.4297471,0
701,10,265,7,1,2,4.85924218,0.703411756,297.9899584,0
702,5,133,1,1,4,4.983617397,0.982411438,509.6260984,0
703,5,342,7,1,1,4.700805371,0.986702656,285.1386052,1
704,1,363,7,0,2,4.70138976,0.601954998,293.6499563,1
705,8,201,6,0,2,4.476976474,0.75880889,363.2333119,0
706,10,268,3,1,2,4.93703875,0.525803059,423.9850707,0
707,1,4,5,1,1,4.883574276,0.876399468,295.6386922,1
708,7,319,5,0,2,4.641833558,0.978555954,366.8595903,1
709,6,152,6,1,1,4.295071178,0.97014795,222.4241933,0
710,6,39,5,1,1,4.789624758,0.848505075,246.6744022,1
711,5,220,4,1,2,4.422136654,0.689933239,450.1493936,0
712,6,345,3,1,1,4.932347517,0.322582704,233.8699604,1
713,5,60,5,1,2,4.514292388,0.852162526,395.9356057,0
714,6,245,1,1,3,4.90024498,0.921464906,539.5613489,0
715,1,16,3,1,1,4.566111542,0.972297444,348.0103474,0
716,1,341,6,1,1,4.779867845,0.947846087,338.6136851,0
717,2,78,2,1,2,4.79342644,0.999272764,233.1233003,0
718,9,205,3,1,1,4.230605717,0.875303835,215.5978705,1
719,2,241,4,1,1,4.977914601,0.527875061,263.1994987,0
720,4,274,2,1,1,4.506828251,0.811721639,259.0093493,0
721,5,175,1,1,1,4.938585969,0.481540581,299.4998723,0
722,8,222,6,1,1,4.886496488,0.550875647,259.9571077,1
723,4,266,1,0,1,3.728048482,0.657895805,206.9883894,0
724,8,29,2,1,2,4.565715482,0.897209321,403.624245,0
725,4,21,1,1,2,4.621811622,0.933185015,367.6068703,1
726,10,69,7,1,1,4.032889632,0.842269632,208.6839327,1
727,4,303,3,1,1,4.727836796,0.677755163,270.7021496,1
728,1,161,1,1,3,4.773830914,0.561504213,442.2182751,0
729,3,8,2,1,1,4.556069042,0.950369724,166.5684289,0
730,10,228,5,1,1,4.583078608,0.723922656,286.7467054,1
731,7,326,5,0,1,3.978420598,0.562342739,111.434605,1
732,3,310,3,1,3,4.431988173,0.913588547,444.9076567,0
733,7,301,1,1,1,4.760583405,0.927363143,254.8189553,1
734,5,270,5,1,1,4.876844974,0.806202539,278.4130483,1
735,6,150,4,1,1,4.892205538,0.598582698,280.9779816,1
736,7,64,2,1,3,3.430292161,0.948716654,324.8720952,0
737,8,332,4,1,1,4.972553925,0.961748235,326.8240445,1
738,3,88,5,0,1,4.067562129,0.706224026,243.6705821,1
739,3,82,6,1,1,4.345379021,0.939403039,293.1697763,0
740,5,39,5,1,3,4.788288292,0.846366443,556.2040428,0
741,7,315,1,1,2,4.493997482,0.559601974,477.4829391,0
742,4,288,2,1,2,4.598623041,0.611488165,244.9921702,0
743,4,245,1,0,2,3.738297995,0.685928626,396.3770333,0
744,5,354,5,1,1,4.539809286,0.872688199,228.831678,1
745,3,205,3,1,2,4.784431341,0.461178924,346.2517861,0
746,3,236,6,0,1,4.163987171,0.896125571,382.9032309,0
747,6,29,2,1,1,4.922187616,0.889055895,250.2011061,0
748,9,288,2,1,1,4.947030639,0.886500009,299.6233312,0
749,9,328,7,1,1,4.782726633,0.386502066,280.3298861,0
750,3,58,3,1,1,4.111437197,0.579331696,156.4577397,1
751,9,39,5,1,1,4.932968106,0.444326554,361.9923392,0
752,3,66,4,0,1,4.10841755,0.387807036,317.6310572,0
753,4,171,4,1,2,4.396024389,0.490221185,259.7014512,1
754,10,56,1,0,1,3.92306803,0.924749194,262.880535,0
755,10,144,5,0,1,4.09153059,0.659076509,286.0193564,0
756,5,108,4,1,2,3.811391694,0.364197861,347.3398525,0
757,4,196,1,1,2,4.965828555,0.962296939,523.1347253,0
758,7,275,3,0,4,4.038066148,0.17549273,505.3435597,0
759,2,210,1,1,3,4.613563235,0.94680646,399.6312972,1
760,5,362,6,1,2,4.774408424,0.426736255,356.4636487,0
761,2,115,4,1,1,4.370464132,0.783577607,388.9028821,0
762,6,245,1,0,1,4.490236623,0.524400935,216.9006426,1
763,9,146,7,1,2,4.843808406,0.997436343,415.5607846,0
764,6,3,4,0,1,4.902805904,0.670712265,327.7340808,1
765,4,158,5,1,2,3.730781239,0.743835349,283.9848594,0
766,3,266,1,1,4,4.979474812,0.57961537,606.7399888,0
767,8,296,3,0,1,4.909170751,0.595811066,263.2129711,0
768,5,248,4,0,2,4.643847161,0.334531612,383.3460803,0
769,9,284,5,1,1,4.39752608,0.776992497,276.1452015,0
770,3,36,2,1,3,3.870821699,0.929270347,274.237903,1
771,7,4,5,1,1,4.878556821,0.783382985,374.2778805,0
772,3,363,7,1,2,4.899456747,0.773139981,284.6589207,0
773,9,114,3,1,1,4.672879954,0.994442802,282.7326667,1
774,10,350,1,1,1,4.720482518,0.884202792,299.7726773,1
775,1,116,5,0,2,4.833818674,0.971885227,431.4382271,0
776,4,92,2,1,2,4.295106153,0.904153537,330.7567827,0
777,9,178,4,1,1,4.839674387,0.956436614,266.1423826,1
778,5,48,7,0,1,4.514297417,0.736585257,252.5770707,0
779,9,169,2,0,1,4.985287129,0.9638346,340.9302619,0
780,1,100,3,1,1,4.883640054,0.897412439,304.5979839,0
781,10,326,5,0,2,4.547910862,0.836112975,424.4903279,0
782,5,20,7,0,2,4.983794716,0.71406732,299.5121058,1
783,4,56,1,0,1,4.978748566,0.156540345,302.018175,0
784,3,91,1,0,2,4.954324569,0.954296137,472.3935349,0
785,10,76,7,1,1,3.929685773,0.890227427,277.9824302,0
786,4,106,2,1,1,4.292277047,0.802639967,261.5637553,0
787,1,209,7,1,2,3.659937676,0.900106581,273.8502826,1
788,7,258,7,1,2,4.646735085,0.957796028,425.7703024,0
789,10,219,3,1,1,4.222603263,0.771593049,151.7933955,0
790,4,300,7,1,1,4.966440538,0.806332638,320.4490817,0
791,5,98,1,1,1,4.980253749,0.928862164,313.3679261,1
792,5,226,3,1,3,4.920520193,0.788060425,368.2434103,1
793,7,74,5,1,1,4.565777973,0.572975133,200.0165362,1
794,1,259,1,1,1,4.982790848,0.770522769,412.5610163,0
795,4,303,3,1,2,4.392020908,0.864866972,377.5729802,0
796,9,3,4,1,1,3.376231551,0.665903542,163.6383513,0
797,3,3,4,1,1,4.504709351,0.679803755,334.5857201,0
798,2,263,5,1,1,3,0.577850486,235.7375867,0
799,2,284,5,1,2,4.202760717,0.942239315,348.9410187,0
800,9,47,6,1,1,3.866210738,0.827399285,326.5203596,0
801,7,122,4,1,2,4.882101395,0.909822185,354.5391684,0
802,10,334,6,1,2,4.192414014,0.792938576,373.1175813,1
803,5,226,3,1,2,4.853479426,0.584535923,317.7780121,1
804,3,6,7,1,1,4.579969706,0.988337647,249.6520759,1
805,8,239,2,1,1,4.440927859,0.729119468,300.8618346,0
806,9,313,6,1,1,4.768572748,0.840694355,256.5049694,1
807,1,223,7,0,1,4.542081263,0.793420305,204.4614412,0
808,7,115,4,1,1,4.45221007,0.565288424,195.0212625,1
809,1,125,7,1,2,4.82227409,0.67109783,502.0611951,0
810,8,134,2,1,2,4.974261703,0.627746549,337.815957,1
811,1,240,3,1,1,4.966235797,0.879509506,342.3262728,0
812,6,273,1,0,1,4.713731932,0.528971434,346.093758,0
813,6,162,2,0,1,4.971815769,0.999119251,280.8427408,1
814,2,88,5,1,1,4.69932105,0.82317045,198.0026567,1
815,1,185,4,1,2,4.179076218,0.455714391,369.9615361,1
816,6,198,3,1,1,4.51613064,0.598779288,164.8483955,0
817,4,73,4,1,1,4.484258301,0.487474094,210.4265211,0
818,2,189,1,1,2,4.608334259,0.852115054,339.8114813,0
819,10,358,2,1,1,4.224000259,0.498895563,208.6779377,0
820,8,311,4,0,1,4.863257777,0.86502852,288.5472179,0
821,4,330,2,1,2,4.24973874,0.726245858,295.088084,1
822,9,295,2,0,1,3.909236,0.326679638,85.28301928,1
823,8,180,6,1,1,4.721095685,0.882667892,379.1466792,0
824,10,112,1,1,1,4.925390652,0.162317608,352.3522494,0
825,8,15,2,1,1,4.088746232,0.905783279,221.4793238,0
826,2,38,4,0,1,4.986892904,0.947124143,263.4528687,1
827,8,126,1,1,2,4.802456083,0.735447541,475.3033767,0
828,9,50,2,1,2,4.516886868,0.694295059,373.9331935,0
829,10,338,3,1,2,3.884247966,0.908573336,359.9239818,0
830,9,323,2,1,2,4.224523582,0.813687362,260.5968834,1
831,2,217,1,1,1,4.965325801,0.263432692,253.9011944,0
